user;dt;sale
931;17.07.2024;1331
931;18.07.2024;1480
931;19.07.2024;3575
931;20.07.2024;4351
931;29.07.2024;1332
931;01.08.2024;2556
931;03.08.2024;5896
931;08.08.2024;2975
931;04.10.2024;4266
931;20.10.2024;1253
931;20.05.2025;5931
932;22.11.2023;1665
932;23.11.2023;1393
932;24.11.2023;4057
932;25.11.2023;2644
932;26.11.2023;5996
932;27.11.2023;777
932;28.11.2023;3516
932;29.11.2023;3038
932;30.11.2023;5395
932;03.12.2023;4904
932;05.12.2023;2147
932;08.12.2023;1915
932;10.12.2023;5856
932;17.12.2023;3892
932;25.12.2023;4374
932;08.01.2024;5284
932;10.01.2024;2659
932;14.01.2024;2263
932;17.01.2024;1301
932;25.01.2024;4916
932;14.02.2024;5499
932;22.02.2024;1306
932;23.02.2024;3850
932;28.02.2024;1064
932;29.02.2024;5026
932;05.03.2024;1399
932;07.03.2024;2049
932;11.03.2024;5558
932;19.03.2024;4458
932;24.03.2024;3536
932;27.03.2024;1668
932;03.06.2024;4398
932;16.07.2024;710
933;20.04.2023;3545
933;21.04.2023;4330
933;23.04.2023;1584
933;24.04.2023;1893
933;26.04.2023;3728
933;28.04.2023;1121
933;29.04.2023;1344
933;04.05.2023;1485
933;07.05.2023;4640
933;09.05.2023;5715
933;17.05.2023;5658
933;20.05.2023;3725
933;21.05.2023;4232
933;22.05.2023;3788
933;11.06.2023;4003
933;12.06.2023;5096
933;14.06.2023;4616
933;15.06.2023;1742
933;20.06.2023;1864
933;24.06.2023;4105
933;01.07.2023;3454
933;09.07.2023;3644
933;14.07.2023;4891
933;15.07.2023;5250
933;26.07.2023;5981
933;22.08.2023;3636
933;31.08.2023;5538
933;07.09.2023;1571
933;19.10.2023;734
934;04.05.2024;5941
934;05.05.2024;1631
934;10.05.2024;5895
934;12.05.2024;3348
934;16.06.2024;1702
934;03.07.2024;1850
934;19.08.2024;780
934;30.08.2024;4274
934;18.01.2025;1803
935;05.10.2023;4483
935;12.10.2023;2988
935;13.10.2023;2494
935;06.11.2023;4045
935;11.11.2023;2618
935;09.12.2023;5199
936;17.02.2024;2090
936;18.02.2024;5845
936;21.02.2024;3618
936;22.02.2024;1418
936;24.02.2024;2502
936;27.02.2024;4621
936;28.02.2024;1117
936;03.03.2024;1224
936;10.03.2024;3952
936;15.03.2024;2617
936;25.03.2024;3751
936;05.04.2024;2252
936;09.04.2024;5111
936;12.04.2024;5183
936;13.04.2024;1692
936;22.04.2024;2731
936;23.04.2024;4300
936;26.04.2024;5934
936;10.05.2024;899
936;05.07.2024;5400
936;18.09.2024;4785
937;30.04.2023;503
937;01.05.2023;3058
937;02.05.2023;5087
937;05.05.2023;3368
937;07.05.2023;818
937;08.05.2023;1467
937;11.05.2023;1645
937;12.05.2023;5117
937;15.05.2023;4948
937;17.05.2023;4742
937;25.05.2023;4058
937;29.05.2023;5593
937;01.06.2023;2520
937;03.06.2023;3304
937;08.06.2023;5502
937;10.06.2023;2116
937;14.06.2023;3964
937;16.06.2023;3975
937;22.06.2023;4282
937;30.06.2023;1471
937;01.07.2023;3021
937;21.07.2023;2204
937;25.07.2023;4404
937;11.08.2023;5479
937;15.08.2023;3383
937;18.08.2023;4146
937;25.08.2023;1887
937;28.08.2023;5316
937;30.08.2023;3575
937;01.09.2023;5172
937;26.09.2023;1204
937;14.10.2023;921
937;22.11.2023;1548
937;21.12.2023;1683
937;12.01.2024;2120
937;23.03.2024;3407
938;14.03.2024;4461
938;16.03.2024;3022
938;17.03.2024;4798
938;18.03.2024;4447
938;20.03.2024;3044
938;21.03.2024;4223
938;22.03.2024;3177
938;24.03.2024;4672
938;25.03.2024;4478
938;26.03.2024;5869
938;27.03.2024;5074
938;29.03.2024;508
938;30.03.2024;1955
938;01.04.2024;2783
938;03.04.2024;1457
938;10.04.2024;3025
938;14.04.2024;1095
938;15.04.2024;3747
938;16.04.2024;2091
938;18.04.2024;3016
938;19.04.2024;2504
938;22.04.2024;2574
938;25.04.2024;2803
938;26.04.2024;4911
938;27.04.2024;3626
938;03.05.2024;4057
938;04.05.2024;4779
938;09.05.2024;1562
938;11.05.2024;1138
938;12.05.2024;4434
938;13.05.2024;2060
938;16.05.2024;2081
938;17.05.2024;3575
938;19.05.2024;5509
938;24.05.2024;813
938;27.05.2024;4564
938;14.06.2024;3982
938;26.06.2024;1678
938;27.06.2024;3307
938;06.07.2024;534
938;12.07.2024;4238
938;17.07.2024;3130
938;29.07.2024;1330
938;18.08.2024;2518
938;19.08.2024;2545
938;25.09.2024;4024
938;23.01.2025;1014
938;07.02.2025;5688
939;12.07.2023;2466
939;16.07.2023;3325
939;17.07.2023;3984
939;18.07.2023;704
939;19.07.2023;1317
939;21.07.2023;5001
939;22.07.2023;2778
939;24.07.2023;3858
939;25.07.2023;3640
939;26.07.2023;3342
939;29.07.2023;5766
939;30.07.2023;1399
939;06.08.2023;4904
939;13.08.2023;4023
939;14.08.2023;2164
939;15.08.2023;4860
939;16.08.2023;1249
939;20.08.2023;1451
939;22.08.2023;5822
939;23.08.2023;4284
939;08.09.2023;3950
939;11.09.2023;774
939;14.09.2023;5896
939;15.09.2023;1607
939;18.09.2023;2841
939;19.09.2023;5732
939;20.09.2023;3418
939;23.09.2023;804
939;25.09.2023;2914
939;06.10.2023;5224
939;12.10.2023;1308
939;02.12.2023;2151
939;16.12.2023;3765
939;22.12.2023;4514
939;27.12.2023;3734
939;13.03.2024;1038
939;17.05.2024;2037
940;18.02.2023;3692
940;21.02.2023;5387
940;01.03.2023;2863
940;24.03.2023;910
940;29.05.2023;5082
940;05.06.2023;1311
941;16.05.2023;5956
941;17.05.2023;1900
941;18.05.2023;3334
941;19.05.2023;3878
941;23.05.2023;3826
941;24.05.2023;2997
941;26.05.2023;2808
941;27.05.2023;3708
941;29.05.2023;1603
941;08.06.2023;2851
941;09.06.2023;2126
941;12.06.2023;1320
941;13.06.2023;2003
941;14.06.2023;5830
941;15.06.2023;506
941;16.06.2023;1698
941;23.06.2023;4076
941;26.06.2023;2038
941;28.06.2023;4639
941;30.06.2023;4154
941;01.07.2023;5737
941;04.07.2023;2477
941;05.07.2023;4051
941;06.07.2023;3434
941;07.07.2023;3053
941;10.07.2023;3859
941;14.07.2023;2214
941;16.07.2023;989
941;19.07.2023;4808
941;25.07.2023;4521
941;27.07.2023;3780
941;05.08.2023;4527
941;18.08.2023;3106
941;25.08.2023;5469
941;03.09.2023;1172
941;06.09.2023;3904
941;09.09.2023;5663
941;20.09.2023;3402
941;30.09.2023;4983
941;03.10.2023;4936
941;05.10.2023;2192
941;12.10.2023;1864
941;02.12.2023;5369
941;13.01.2024;1352
942;31.05.2024;4451
942;02.06.2024;2475
942;04.06.2024;2289
942;05.06.2024;3900
942;08.06.2024;1992
942;10.06.2024;2079
942;17.06.2024;5495
942;18.06.2024;5152
942;21.06.2024;4641
942;22.06.2024;2678
942;23.06.2024;2175
942;28.06.2024;2689
942;07.07.2024;5052
942;09.07.2024;1324
942;10.07.2024;5031
942;11.07.2024;1083
942;12.07.2024;5004
942;17.07.2024;3763
942;22.07.2024;5246
942;24.07.2024;3086
942;26.07.2024;2098
942;29.07.2024;5596
942;30.07.2024;1160
942;01.08.2024;1065
942;10.08.2024;1653
942;13.08.2024;2966
942;27.08.2024;5890
942;31.08.2024;1168
942;03.09.2024;3027
942;04.09.2024;5798
942;06.09.2024;2448
942;23.09.2024;4161
942;27.09.2024;1054
942;28.09.2024;1997
942;07.10.2024;1055
942;09.10.2024;4763
942;11.10.2024;2358
942;27.10.2024;3595
942;07.11.2024;3197
942;04.12.2024;2864
942;05.12.2024;675
943;05.05.2024;2136
943;07.05.2024;1474
943;08.05.2024;2702
943;09.05.2024;4818
943;15.05.2024;4768
943;17.05.2024;5813
943;01.06.2024;1491
943;02.06.2024;4085
943;19.06.2024;3676
943;29.06.2024;5699
943;16.07.2024;4780
943;20.07.2024;5363
943;23.07.2024;2195
943;03.08.2024;4167
943;04.08.2024;4847
943;13.08.2024;5284
943;22.08.2024;4033
943;06.09.2024;3051
943;27.09.2024;4201
943;06.10.2024;4189
944;23.05.2024;1752
944;24.05.2024;1989
944;26.05.2024;1440
944;28.05.2024;5972
944;29.05.2024;3125
944;30.05.2024;1216
944;31.05.2024;2009
944;01.06.2024;5117
944;02.06.2024;1253
944;03.06.2024;791
944;07.06.2024;670
944;11.06.2024;4521
944;14.06.2024;4851
944;18.06.2024;4215
944;19.06.2024;4187
944;20.06.2024;1783
944;24.06.2024;5161
944;04.07.2024;3066
944;05.07.2024;2809
944;06.07.2024;3642
944;07.07.2024;3508
944;11.07.2024;4018
944;15.07.2024;1350
944;18.07.2024;3134
944;21.07.2024;1323
944;28.07.2024;3867
944;04.08.2024;1888
944;05.08.2024;1031
944;13.08.2024;3318
944;21.08.2024;5710
944;09.09.2024;5967
944;26.10.2024;5704
944;30.10.2024;735
944;01.11.2024;2517
944;08.11.2024;4590
944;26.11.2024;1661
944;04.12.2024;2355
944;17.12.2024;5238
944;29.12.2024;4905
944;02.03.2025;3628
945;14.02.2024;4727
945;16.02.2024;5075
945;17.02.2024;5321
945;20.02.2024;5867
945;25.02.2024;4275
945;26.02.2024;5989
945;27.02.2024;4601
945;01.03.2024;4641
945;27.03.2024;2376
945;28.03.2024;4917
945;01.05.2024;5294
945;12.05.2024;4821
945;17.05.2024;3998
945;24.05.2024;2518
945;26.05.2024;1744
945;10.06.2024;1233
945;21.06.2024;4021
946;18.06.2023;5089
946;19.06.2023;2905
946;21.06.2023;3838
946;22.06.2023;3165
946;23.06.2023;5915
946;24.06.2023;5888
946;26.06.2023;2768
946;27.06.2023;944
946;28.06.2023;5946
946;30.06.2023;2522
946;01.07.2023;964
946;02.07.2023;1294
946;03.07.2023;5962
946;05.07.2023;3842
946;17.07.2023;1830
946;22.07.2023;4718
946;29.07.2023;3246
946;10.08.2023;1616
946;01.09.2023;5560
946;03.09.2023;4957
946;12.09.2023;4212
946;14.09.2023;4725
946;16.09.2023;5527
946;19.09.2023;2024
946;24.09.2023;2210
946;03.10.2023;3365
946;15.10.2023;1787
946;22.10.2023;5795
946;26.10.2023;1635
946;02.11.2023;2619
946;05.11.2023;5183
946;06.11.2023;4324
946;05.12.2023;3094
946;20.12.2023;3396
946;06.01.2024;3424
946;07.01.2024;5831
946;08.01.2024;2209
947;09.02.2024;1673
947;10.02.2024;3707
947;11.02.2024;3008
947;12.02.2024;5800
947;13.02.2024;2932
947;16.02.2024;1266
947;17.02.2024;4649
947;18.02.2024;2258
947;19.02.2024;3233
947;21.02.2024;4369
947;27.02.2024;3584
947;28.02.2024;1101
947;04.03.2024;1841
947;07.03.2024;2445
947;10.03.2024;4482
947;12.03.2024;2317
947;22.03.2024;4503
947;25.03.2024;948
947;29.03.2024;5707
947;06.04.2024;4951
947;11.04.2024;5992
947;12.04.2024;2185
947;14.04.2024;4908
947;15.04.2024;5419
947;23.04.2024;5566
947;30.04.2024;1636
947;06.05.2024;4275
947;08.05.2024;2926
947;28.05.2024;1293
947;03.06.2024;2853
947;06.06.2024;4949
947;21.06.2024;3010
947;28.06.2024;2017
947;20.07.2024;1991
947;23.07.2024;1184
947;19.09.2024;5332
948;05.03.2024;4099
948;24.03.2024;3845
949;13.04.2024;5953
949;14.04.2024;5765
949;15.04.2024;2750
949;19.04.2024;755
949;20.04.2024;5576
949;22.04.2024;4897
949;26.04.2024;5856
949;27.04.2024;1185
949;30.04.2024;3987
949;02.05.2024;2880
949;05.05.2024;1118
949;07.05.2024;3817
949;09.05.2024;4084
949;16.05.2024;724
949;03.06.2024;1927
949;08.06.2024;2533
949;11.06.2024;4996
949;21.06.2024;3285
949;27.06.2024;2232
949;28.06.2024;2396
949;01.07.2024;855
949;20.08.2024;2555
949;23.08.2024;569
949;16.09.2024;3069
949;19.09.2024;2537
949;26.09.2024;3375
949;20.12.2024;1198
950;28.03.2023;1869
950;30.03.2023;4000
950;04.04.2023;3938
950;06.04.2023;4620
950;07.04.2023;1264
950;09.04.2023;3472
950;16.04.2023;2602
950;17.04.2023;5580
950;28.04.2023;5222
950;30.04.2023;5201
950;18.05.2023;1617
950;08.06.2023;1038
950;28.06.2023;785
950;16.07.2023;1452
950;23.08.2023;4214
950;02.09.2023;4239
950;25.10.2023;2774
951;19.09.2023;2228
951;20.09.2023;4986
951;27.09.2023;3639
951;30.09.2023;1024
951;02.10.2023;1558
951;04.10.2023;2608
951;10.10.2023;3544
951;18.10.2023;2424
951;09.11.2023;4482
951;22.11.2023;726
951;31.01.2024;3769
952;07.07.2023;5495
952;08.07.2023;3831
952;09.07.2023;5544
952;10.07.2023;1252
952;11.07.2023;2428
952;14.07.2023;5684
952;15.07.2023;1531
952;17.07.2023;4326
952;18.07.2023;4941
952;19.07.2023;5939
952;20.07.2023;4247
952;23.07.2023;5641
952;25.07.2023;3787
952;26.07.2023;1085
952;28.07.2023;2631
952;29.07.2023;690
952;30.07.2023;3201
952;03.08.2023;3615
952;07.08.2023;3927
952;09.08.2023;4209
952;13.08.2023;4581
952;15.08.2023;2396
952;18.08.2023;1385
952;21.08.2023;5936
952;23.08.2023;3115
952;29.08.2023;504
952;09.09.2023;1105
952;10.09.2023;614
952;17.09.2023;2134
952;24.09.2023;761
952;03.10.2023;5488
952;14.10.2023;5118
952;20.10.2023;5626
952;01.11.2023;5921
952;16.11.2023;3011
952;09.12.2023;4545
952;13.01.2024;2154
953;17.05.2024;5428
953;18.05.2024;2097
953;22.05.2024;2234
953;24.05.2024;4062
953;28.05.2024;5166
953;30.05.2024;4811
953;07.06.2024;3562
953;14.06.2024;824
953;20.06.2024;878
953;21.06.2024;942
953;27.06.2024;2805
953;02.07.2024;2759
953;10.07.2024;3902
953;24.07.2024;3412
953;30.07.2024;2368
953;05.08.2024;5865
953;24.08.2024;5082
953;29.08.2024;639
953;13.09.2024;1370
953;25.10.2024;4621
953;16.11.2024;4157
954;03.03.2023;5468
954;04.03.2023;4135
954;07.03.2023;3293
954;09.03.2023;3828
954;10.03.2023;5302
954;11.03.2023;3623
954;16.03.2023;3427
954;21.03.2023;5251
954;02.04.2023;1035
954;09.05.2023;3165
954;11.05.2023;2292
954;12.05.2023;514
954;14.08.2023;4297
954;05.10.2023;5333
954;07.12.2023;5495
955;25.03.2024;5113
955;27.03.2024;3810
955;29.03.2024;3501
955;30.03.2024;1177
955;31.03.2024;3841
955;03.04.2024;2993
955;05.04.2024;2483
955;06.04.2024;4437
955;13.04.2024;3550
955;14.04.2024;2217
955;15.04.2024;3910
955;17.04.2024;4177
955;18.04.2024;5985
955;21.04.2024;1265
955;26.04.2024;896
955;29.04.2024;541
955;30.04.2024;5143
955;08.05.2024;5411
955;09.05.2024;5466
955;12.05.2024;2098
955;13.05.2024;4090
955;21.05.2024;1905
955;23.05.2024;3126
955;24.05.2024;2771
955;26.05.2024;1004
955;02.06.2024;2696
955;05.06.2024;4766
955;15.06.2024;5973
955;22.06.2024;3501
955;30.06.2024;4001
955;01.07.2024;4150
955;17.07.2024;3711
955;07.08.2024;1028
955;13.08.2024;1673
955;26.08.2024;1707
955;27.08.2024;4136
955;04.09.2024;2660
955;18.09.2024;4406
955;21.10.2024;5889
955;01.12.2024;4774
955;13.01.2025;4519
955;31.01.2025;5343
956;16.02.2024;3425
956;18.02.2024;2584
956;19.02.2024;2260
956;21.02.2024;1668
956;23.02.2024;3726
956;25.02.2024;2562
956;26.02.2024;3086
956;27.02.2024;2875
956;02.03.2024;933
956;04.03.2024;510
956;12.03.2024;4463
956;17.03.2024;2679
956;24.03.2024;4447
956;26.03.2024;3315
956;29.03.2024;1539
956;31.03.2024;4986
956;08.04.2024;3158
956;14.04.2024;1364
956;17.04.2024;912
956;25.04.2024;4976
956;27.04.2024;4190
956;14.05.2024;2410
956;17.05.2024;3734
956;21.06.2024;1594
956;04.07.2024;4780
956;03.08.2024;4134
956;12.08.2024;5612
956;22.08.2024;3271
956;28.08.2024;693
956;30.08.2024;5884
956;02.09.2024;5991
956;07.09.2024;3801
956;10.10.2024;4243
956;02.11.2024;1579
956;04.01.2025;5445
956;11.02.2025;554
957;02.08.2023;2688
957;13.08.2023;984
957;17.08.2023;5559
957;25.08.2023;1896
957;27.08.2023;3866
957;08.10.2023;1811
958;07.04.2024;4465
958;11.04.2024;5132
958;17.04.2024;798
958;12.05.2024;3896
958;19.05.2024;4774
958;28.05.2024;5030
958;12.06.2024;692
958;05.07.2024;608
958;03.09.2024;1304
958;11.09.2024;2184
958;02.10.2024;818
959;03.03.2023;3902
959;04.03.2023;5129
959;19.03.2023;3323
959;20.03.2023;3224
959;15.04.2023;2091
959;08.05.2023;5675
959;28.08.2023;3723
960;02.11.2023;1571
960;04.11.2023;4151
960;06.11.2023;2526
960;07.11.2023;4149
960;09.11.2023;1655
960;10.11.2023;5440
960;11.11.2023;3545
960;12.11.2023;5108
960;13.11.2023;5290
960;01.12.2023;621
960;03.12.2023;1677
960;04.12.2023;5799
960;05.12.2023;5350
960;06.12.2023;2766
960;21.12.2023;2307
960;23.12.2023;4024
960;30.12.2023;2548
960;31.12.2023;3046
960;10.01.2024;2362
960;17.01.2024;5709
960;16.02.2024;2563
960;03.03.2024;4102
960;07.03.2024;4418
960;11.03.2024;2307
960;13.03.2024;2823
960;11.05.2024;4861
960;31.07.2024;674
961;18.06.2023;532
961;19.06.2023;5866
961;05.07.2023;1230
961;29.07.2023;849
961;11.08.2023;806
962;12.03.2023;3672
962;15.03.2023;2346
962;27.03.2023;4573
962;06.04.2023;2955
963;22.02.2023;5051
963;23.02.2023;4744
963;24.02.2023;4104
963;26.02.2023;3594
963;01.03.2023;725
963;03.03.2023;1182
963;06.03.2023;5193
963;10.03.2023;3848
963;11.03.2023;5644
963;13.03.2023;4145
963;20.03.2023;5239
963;24.03.2023;4527
963;27.03.2023;5110
963;09.04.2023;5067
963;14.04.2023;2449
963;20.04.2023;3569
963;22.04.2023;4327
963;25.04.2023;867
963;03.05.2023;2828
963;05.05.2023;5131
963;08.05.2023;5150
963;19.05.2023;2165
963;21.05.2023;5436
963;24.05.2023;3074
963;05.06.2023;4734
963;17.06.2023;4715
963;15.07.2023;5972
963;31.07.2023;3255
963;03.08.2023;2704
963;07.08.2023;3483
963;21.08.2023;5600
963;28.08.2023;2136
963;06.10.2023;3602
963;07.10.2023;5611
964;15.07.2023;2318
964;16.07.2023;5696
964;17.07.2023;718
964;18.07.2023;4987
964;19.07.2023;3378
964;21.07.2023;3538
964;22.07.2023;1863
964;23.07.2023;548
964;24.07.2023;2072
964;25.07.2023;5615
964;26.07.2023;4959
964;27.07.2023;1049
964;31.07.2023;3879
964;01.08.2023;5589
964;05.08.2023;5066
964;08.08.2023;3405
964;12.08.2023;1030
964;14.08.2023;2796
964;16.08.2023;654
964;17.08.2023;507
964;19.08.2023;2044
964;23.08.2023;1424
964;25.08.2023;2837
964;28.08.2023;1307
964;30.08.2023;5629
964;01.09.2023;2602
964;11.09.2023;1220
964;13.09.2023;1443
964;17.09.2023;513
964;18.09.2023;4406
964;29.09.2023;5972
964;01.10.2023;3746
964;10.10.2023;4063
964;14.10.2023;5152
964;20.10.2023;3955
964;22.11.2023;1371
964;27.11.2023;515
964;01.12.2023;3564
964;05.12.2023;4523
964;11.12.2023;4108
964;14.12.2023;4305
964;25.01.2024;5100
964;01.02.2024;3914
965;05.06.2023;2630
965;06.06.2023;708
965;08.06.2023;5345
965;09.06.2023;5662
965;10.06.2023;5832
965;18.06.2023;2318
965;19.06.2023;1188
965;27.06.2023;5954
965;29.06.2023;3507
965;06.07.2023;2771
965;26.07.2023;5738
965;12.09.2023;5356
965;13.10.2023;2403
965;16.10.2023;5171
965;20.10.2023;3478
965;17.11.2023;4256
966;01.03.2024;4079
966;02.03.2024;2828
966;05.03.2024;3518
966;07.03.2024;2209
966;11.03.2024;2894
966;14.03.2024;2480
966;16.03.2024;4161
966;18.03.2024;2493
966;19.03.2024;3372
966;22.03.2024;3669
966;23.03.2024;1167
966;24.03.2024;1893
966;26.03.2024;3006
966;28.03.2024;1028
966;29.03.2024;2912
966;30.03.2024;2892
966;03.04.2024;5218
966;12.04.2024;5522
966;21.04.2024;2914
966;24.04.2024;2432
966;27.04.2024;5853
966;28.04.2024;2843
966;29.04.2024;4745
966;01.05.2024;2918
966;03.05.2024;4241
966;04.05.2024;4192
966;06.05.2024;4412
966;22.05.2024;5654
966;25.05.2024;5924
966;01.06.2024;5095
966;04.06.2024;5085
966;09.06.2024;3000
966;10.06.2024;5884
966;11.06.2024;2804
966;12.06.2024;1536
966;22.06.2024;2398
966;26.06.2024;1043
966;03.07.2024;4646
966;15.07.2024;3979
966;27.07.2024;3160
966;24.08.2024;3138
966;30.08.2024;4949
966;03.09.2024;3674
966;04.09.2024;3619
966;16.12.2024;5946
967;20.05.2023;4814
967;21.05.2023;1429
967;23.05.2023;3579
967;25.05.2023;5719
967;29.05.2023;5909
967;07.06.2023;1571
967;14.06.2023;5913
967;18.06.2023;4713
967;29.06.2023;5350
967;01.07.2023;3235
967;12.07.2023;1788
967;14.07.2023;4775
967;16.07.2023;2452
967;28.07.2023;3825
967;11.08.2023;5950
967;29.08.2023;3758
967;04.09.2023;1783
967;21.09.2023;3465
967;02.10.2023;5314
967;23.12.2023;2820
967;10.01.2024;2843
967;29.02.2024;5261
968;13.09.2023;3804
968;15.09.2023;1764
968;16.09.2023;2943
968;21.09.2023;1629
968;23.09.2023;3508
968;25.09.2023;1382
968;29.09.2023;1098
968;02.10.2023;1083
968;07.10.2023;4802
968;09.10.2023;5667
968;16.10.2023;4487
968;20.10.2023;2605
968;21.10.2023;3941
968;29.10.2023;1679
968;06.11.2023;2382
968;07.11.2023;3049
968;12.11.2023;3553
968;22.11.2023;4690
968;24.11.2023;5521
968;08.12.2023;5757
968;24.12.2023;4004
968;29.12.2023;1057
968;25.01.2024;3546
968;03.03.2024;3658
968;27.03.2024;5739
968;29.06.2024;1698
969;10.05.2023;773
969;11.08.2023;5153
969;08.09.2023;4507
969;29.11.2023;2962
970;24.05.2024;3257
970;25.05.2024;5539
970;27.05.2024;4681
970;28.05.2024;5819
970;29.05.2024;2156
970;01.06.2024;2536
970;02.06.2024;3976
970;05.06.2024;1812
970;06.06.2024;642
970;09.06.2024;1028
970;11.06.2024;1362
970;16.06.2024;643
970;18.06.2024;4974
970;19.06.2024;2331
970;22.06.2024;1828
970;26.06.2024;865
970;12.07.2024;5727
970;15.07.2024;920
970;21.07.2024;1419
970;27.07.2024;3567
970;03.08.2024;1655
970;07.08.2024;1959
970;08.08.2024;2646
970;11.08.2024;5156
970;15.08.2024;1314
970;02.09.2024;2545
970;09.09.2024;3008
970;21.09.2024;5401
970;01.10.2024;3556
970;07.10.2024;5402
970;11.10.2024;748
970;30.10.2024;5778
970;07.01.2025;3994
970;16.01.2025;3178
970;22.05.2025;2365
971;24.01.2024;1755
971;03.02.2024;2946
971;06.02.2024;1348
971;07.02.2024;4765
971;13.02.2024;5188
971;27.02.2024;1476
971;12.04.2024;1608
971;14.04.2024;5426
971;16.04.2024;5666
971;23.04.2024;2401
971;06.07.2024;1057
972;10.11.2023;5344
972;12.11.2023;3019
